,index,name,url,hdd_ssd,capacity,rpm0/read1,cache0/write1,PRICE
836,595,Apacer AS340 AP480GAS340G-1,https://kakaku.com/item/K0001211579/,1,480.0,550.0,520.0,6430.0
837,596,グリーンハウス GH-SSDS25A480,https://kakaku.com/item/K0001136534/,1,480.0,520.0,450.0,6460.0
838,597,Wilk Elektronik GOODRAM CX300 SSDPR-CX300-240,https://kakaku.com/item/K0001048498/,1,240.0,555.0,540.0,6480.0
839,598,トランセンド MTS800 TS128GMTS800S,https://kakaku.com/item/K0001018671/,1,128.0,500.0,450.0,6498.0
840,599,トランセンド TS240GESD230C [ブラック],https://kakaku.com/item/K0001127440/,1,240.0,520.0,460.0,6850.0
841,600,Corsair Force Series LE200 CSSD-F240GBLE200B,https://kakaku.com/item/K0001060406/,1,240.0,490.0,460.0,6854.0
842,601,CFD CSSD-S6O240NCG3V,https://kakaku.com/item/K0001031965/,1,240.0,550.0,500.0,7106.0
843,602,Corsair Force Series LE200 CSSD-F120GBLE200B,https://kakaku.com/item/K0001060405/,1,120.0,470.0,450.0,7150.0
844,603,IODATA SSPH-UT480R [ワインレッド],https://kakaku.com/item/K0001148061/,1,480.0,350.0,300.0,7330.0
845,604,トランセンド TS64GMTS400,https://kakaku.com/item/K0000669337/,1,64.0,560.0,160.0,7447.0
846,605,Silicon Power PCIe Gen3x4 P34A60 SP512GBP34A60M28,https://kakaku.com/item/K0001223690/,1,512.0,2200.0,1600.0,7580.0
847,606,トランセンド TS128GMTS600,https://kakaku.com/item/K0000669342/,1,128.0,560.0,310.0,7582.0
848,607,KingSpec Q-360,https://kakaku.com/item/K0001042819/,1,360.0,570.0,490.0,7618.0
849,608,エレコム ESD-EF0250GSV [シルバー],https://kakaku.com/item/K0001188704/,1,250.0,430.0,400.0,7678.0
850,609,Colorful SL500 240G V2,https://kakaku.com/item/K0001049196/,1,240.0,530.0,450.0,7678.0
851,610,トランセンド TS512GMTS830S,https://kakaku.com/item/K0001133997/,1,512.0,560.0,520.0,7680.0
852,611,SUPER TALENT DuraDrive AT7 FTM128MU2P,https://kakaku.com/item/K0000968788/,1,128.0,540.0,190.0,7700.0
853,612,トランセンド MTS820 TS480GMTS820S,https://kakaku.com/item/K0001018666/,1,480.0,550.0,500.0,7720.0
854,613,SANDISK エクストリーム 500 SDSSDEXT-240G-G25,https://kakaku.com/item/K0000859656/,1,240.0,415.0,340.0,7770.0
855,614,Silicon Power Bolt B10 SP128GBPSDB10SBK [ブラック],https://kakaku.com/item/K0001031116/,1,128.0,400.0,400.0,7980.0
856,615,addlink X70 ad256GBX70M2P,https://kakaku.com/item/K0001217886/,1,256.0,3000.0,1000.0,7980.0
857,616,LITEON MU 3 PH6-CE480-L2,https://kakaku.com/item/K0001079199/,1,480.0,560.0,500.0,8008.0
858,617,トランセンド SSD420 TS64GSSD420K,https://kakaku.com/item/K0001056419/,1,64.0,570.0,470.0,8095.0
859,618,AGI AGI320G06AI138,https://kakaku.com/item/K0001051706/,1,320.0,522.0,487.0,8143.0
860,619,PLEXTOR S3G PX-256S3G,https://kakaku.com/item/K0000972291/,1,256.0,550.0,510.0,8143.0
861,620,SUPER TALENT SATA Mini 2 PCIe DX1 FMT064JCRM,https://kakaku.com/item/K0000857257/,1,64.0,500.0,280.0,8200.0
862,621,CFD CSSD-M2O256PG1VN,https://kakaku.com/item/K0000952893/,1,256.0,2000.0,1100.0,8250.0
863,622,BIOSTAR M700 M700-512GB,https://kakaku.com/item/K0001222587/,1,512.0,1700.0,1450.0,8273.0
864,623,PLEXTOR S2G PX-128S2G,https://kakaku.com/item/K0000918527/,1,128.0,520.0,460.0,8380.0
865,624,ADATA SC680 ASC680-480GU32G2-CBL [ブルー],https://kakaku.com/item/K0001197253/,1,480.0,530.0,460.0,8380.0
866,625,Silicon Power Bolt B80 SP120GBPSDB80SCS [シルバー],https://kakaku.com/item/K0001034101/,1,120.0,500.0,450.0,8456.0
867,626,Colorful SL500 640G BLUE Limited Edition [BLUE],https://kakaku.com/item/K0001070005/,1,640.0,530.0,450.0,8613.0
868,627,IODATA GigaCrysta E.A.G.L SSPX-GC256G,https://kakaku.com/item/K0001204456/,1,256.0,450.0,440.0,8645.0
869,628,トランセンド MTS550 TS256GMTS550T,https://kakaku.com/item/K0001056409/,1,256.0,550.0,400.0,8682.0
870,629,エレコム ESD-EG0250GBUR [ブルー],https://kakaku.com/item/K0001218916/,1,250.0,430.0,400.0,8770.0
871,630,バッファロー SSD-PM480U3A-S [シルバー],https://kakaku.com/item/K0000975638/,1,480.0,421.6,370.0,8880.0
872,631,キングストン A2000 SSD SA2000M8/250G,https://kakaku.com/item/K0001180669/,1,250.0,2000.0,1100.0,8974.0
873,632,HI-DISC HDEXSSD480GPM10TD,https://kakaku.com/item/K0001201244/,1,480.0,400.0,300.0,8980.0
874,633,SUPER TALENT USB3.1 Portable RAIDDrive FUW240UCU0,https://kakaku.com/item/K0000896517/,1,240.0,750.0,700.0,8980.0
875,634,AGI AGI480G17AI178,https://kakaku.com/item/K0001051707/,1,480.0,538.0,491.0,9020.0
876,635,インテル 600p Series SSDPEKKW128G7X1,https://kakaku.com/item/K0000910587/,1,128.0,770.0,450.0,9069.0
877,636,エレコム ESD-EC0480GWH [ホワイト],https://kakaku.com/item/K0001152654/,1,480.0,410.0,400.0,9089.0
878,637,crucial MX500 CT500MX500SSD4,https://kakaku.com/item/K0001024639/,1,500.0,560.0,510.0,9116.0
879,638,Colorful CN600 240G,https://kakaku.com/item/K0000981376/,1,240.0,800.0,700.0,9183.0
880,639,プリンストン PHD-PS240GU,https://kakaku.com/item/K0001186879/,1,240.0,1000.0,800.0,9235.0
881,640,CFD CSSD-S6O480CG3VP,https://kakaku.com/item/K0001048910/,1,480.0,550.0,530.0,9246.0
882,641,エレコム ESD-EJ0500GWH [ホワイト],https://kakaku.com/item/K0001214597/,1,500.0,400.0,320.0,9314.0
883,642,LITEON MU 3 PH5-CE240,https://kakaku.com/item/K0000955716/,1,240.0,550.0,490.0,9350.0
884,643,ADTEC AD-L10D512G-25I,https://kakaku.com/item/K0001095947/,1,512.0,560.0,520.0,9360.0
885,644,crucial P1 CT500P1SSD8,https://kakaku.com/item/K0001162118/,1,500.0,1900.0,950.0,9460.0
886,645,UMAX S300 S300TL240,https://kakaku.com/item/K0000926167/,1,240.0,540.0,490.0,9548.0
887,646,ESSENCORE KLEVV NEO N600 D240GAA-N600,https://kakaku.com/item/K0000961347/,1,240.0,560.0,510.0,9570.0
888,647,ADATA XPG GAMMIX S11 AGAMMIXS11-240GT-C,https://kakaku.com/item/K0001069560/,1,240.0,3200.0,1100.0,9655.0
889,648,キングストン UV500 SSD SUV500/480G,https://kakaku.com/item/K0001051224/,1,480.0,520.0,500.0,9664.0
890,649,キングストン UV500 SSD SUV500M8/480G,https://kakaku.com/item/K0001051558/,1,480.0,520.0,500.0,9664.0
891,650,IODATA GigaCrysta E.A.G.L SSD-GC256M2,https://kakaku.com/item/K0001204459/,1,256.0,3090.0,1040.0,9775.0
892,651,バッファロー SSD-PH250U3-BA [ブラック],https://kakaku.com/item/K0001147810/,1,250.0,1000.0,900.0,9833.0
893,652,GoldKey FH91STA324M1MTC14A1,https://kakaku.com/item/K0000957513/,1,240.0,530.0,420.0,9878.0
894,653,キングストン A1000 SSD SA1000M8/480G,https://kakaku.com/item/K0001103236/,1,480.0,1500.0,900.0,9900.0
895,654,SANDISK エクストリーム500 SDSSDEXT-250G-J25,https://kakaku.com/item/K0000945501/,1,250.0,415.0,365.0,9900.0
896,655,SANDISK エクストリーム 500 SDSSDEXT-120G-G25,https://kakaku.com/item/K0000859655/,1,120.0,415.0,340.0,9929.0
897,656,Patriot Memory Spark PSK256GS25SSDR,https://kakaku.com/item/K0000896248/,1,256.0,555.0,500.0,9949.0
898,657,トランセンド TS480GESD230C [ブラック],https://kakaku.com/item/K0001127441/,1,480.0,520.0,460.0,9980.0
899,658,トランセンド MTS950 TS128GMTS950T,https://kakaku.com/item/K0001056411/,1,128.0,550.0,520.0,10104.0
900,659,Colorful CN600S 240GB,https://kakaku.com/item/K0001073107/,1,240.0,2000.0,1200.0,10160.0
901,660,サムスン T5 MU-PA500B/WW [blue],https://kakaku.com/item/K0001139472/,1,500.0,540.0,540.0,10192.0
902,661,グリーンハウス GH-SSD32E120,https://kakaku.com/item/K0000827664/,1,120.0,520.0,200.0,10280.0
903,662,トランセンド MTS550 TS128GMTS550T,https://kakaku.com/item/K0001056408/,1,128.0,550.0,400.0,10287.0
904,663,キングストン HyperX SAVAGE EXO SSD SHSX100/480G,https://kakaku.com/item/K0001103734/,1,480.0,500.0,480.0,10380.0
905,664,SK hynix SL308 HFS250G32TND-N1A2A,https://kakaku.com/item/K0000935796/,1,250.0,560.0,490.0,10480.0
906,665,トランセンド TS128GMTS800,https://kakaku.com/item/K0000669347/,1,128.0,560.0,310.0,10531.0
907,666,Team T-FORCE DELTA RGB SSD T253TR250G3C313 [ブラック],https://kakaku.com/item/K0001064446/,1,250.0,560.0,500.0,10574.0
908,667,SANDISK SDSSDHII-240G-G25,https://kakaku.com/item/K0000712328/,1,240.0,550.0,500.0,10731.0
909,668,グリーンハウス GH-SSDU3B120,https://kakaku.com/item/K0000931278/,1,120.0,400.0,400.0,10780.0
910,669,Wilk Elektronik GOODRAM CX300 SSDPR-CX300-480,https://kakaku.com/item/K0001048499/,1,480.0,555.0,540.0,10980.0
911,670,エレコム LimitEx series ESD-EB0120GBK [ブラック],https://kakaku.com/item/K0000955317/,1,120.0,400.0,400.0,10980.0
912,671,CFD CSSD-M2O512PG1VN,https://kakaku.com/item/K0000952894/,1,512.0,2500.0,1100.0,11000.0
913,672,インテル 540s Series SSDSCKKW360H6X1,https://kakaku.com/item/K0000871223/,1,360.0,560.0,480.0,11070.0
914,673,SUPER TALENT DuraDrive AT7 FTM256MU2P,https://kakaku.com/item/K0000968789/,1,256.0,550.0,340.0,11180.0
915,674,Silicon Power SP120GBSS3S70S25 [シャンパンゴールド],https://kakaku.com/item/K0000637222/,1,120.0,557.0,507.0,11588.0
916,675,ADATA XPG SX950U ASX950USS-480GT-C,https://kakaku.com/item/K0001084350/,1,480.0,560.0,520.0,11675.0
917,676,エレコム ESD-EF0500GSV [シルバー],https://kakaku.com/item/K0001188707/,1,500.0,430.0,410.0,11696.0
918,677,PNY PHANTOM-1 SSD7CSPTM1-240-RB,https://kakaku.com/item/K0000956755/,1,240.0,550.0,520.0,11705.0
919,678,ADATA SC660H ASC660H-960GU31-CTI [チタン],https://kakaku.com/item/K0001180657/,1,960.0,440.0,430.0,11858.0
920,679,サムスン T1 MU-PS250B/IT,https://kakaku.com/item/K0000736865/,1,250.0,450.0,450.0,11880.0
921,680,エレコム ESD-EF0500GNV [ネイビー],https://kakaku.com/item/K0001188706/,1,500.0,430.0,410.0,11990.0
922,681,SANDISK SSD PLUS SDSSDA-960G-J26C,https://kakaku.com/item/K0000929162/,1,960.0,535.0,450.0,11999.0
923,682,addlink X70 ad512GBX70M2P,https://kakaku.com/item/K0001217887/,1,512.0,3400.0,2000.0,12480.0
924,683,トランセンド JetDrive 850 TS240GJDM850,https://kakaku.com/item/K0001104676/,1,240.0,1600.0,700.0,12585.0
925,684,キングストン SSDNow V300 Drive SV300S37A/240G,https://kakaku.com/item/K0000483310/,1,240.0,450.0,450.0,12660.0
926,685,グリーンハウス GH-SSDU3B240,https://kakaku.com/item/K0000931279/,1,240.0,400.0,400.0,12780.0
927,686,グリーンハウス GH-SSDS25A960,https://kakaku.com/item/K0001136535/,1,960.0,520.0,450.0,12830.0
928,687,Colorful SL500 960G,https://kakaku.com/item/K0001051226/,1,960.0,550.0,500.0,12900.0
929,688,バッファロー SSD-PL960U3-BK,https://kakaku.com/item/K0001003681/,1,960.0,340.0,320.0,12919.0
930,689,CFD CSSD-S6O480NCG3V,https://kakaku.com/item/K0001031964/,1,480.0,550.0,500.0,12948.0
931,690,レキサーメディア Professional Workflow DD256 LRWDD256CRBJP,https://kakaku.com/item/K0000847760/,1,256.0,450.0,245.0,12980.0
932,691,ADATA SC680 ASC680-960GU32G2-CBL [ブルー],https://kakaku.com/item/K0001197251/,1,960.0,530.0,460.0,12980.0
933,692,SUPER TALENT USB3.1 Portable RAIDDrive FUW480UCU0,https://kakaku.com/item/K0000896518/,1,480.0,750.0,700.0,12980.0
934,693,エレコム ESD-GMIA0512G,https://kakaku.com/item/K0001162854/,1,512.0,3400.0,2000.0,13050.0
935,694,エレコム ESD-EG0500GBUR [ブルー],https://kakaku.com/item/K0001218917/,1,500.0,430.0,400.0,13170.0
936,695,KingFast F6 PRO 2710DCS23-480,https://kakaku.com/item/K0001051713/,1,480.0,560.0,480.0,13398.0
937,696,トランセンド JetDrive 520 TS240GJDM520,https://kakaku.com/item/K0000680352/,1,240.0,570.0,460.0,13500.0
938,697,Silicon Power Slim S80 SP240GBSS3S80S25JA,https://kakaku.com/item/K0000739510/,1,240.0,550.0,500.0,13593.0
939,698,ADATA XPG GAMMIX S11 Pro AGAMMIXS11P-512GT-C,https://kakaku.com/item/K0001136691/,1,512.0,3500.0,2350.0,13600.0
940,699,プリンストン PHD-PS480GU,https://kakaku.com/item/K0001186880/,1,480.0,1000.0,900.0,13624.0
941,700,IODATA GigaCrysta E.A.G.L SSPX-GC512G,https://kakaku.com/item/K0001204457/,1,512.0,450.0,440.0,13765.0
942,701,Silicon Power PCIe Gen3x4 P34A60 SP001TBP34A60M28,https://kakaku.com/item/K0001223691/,1,1000.0,2200.0,1600.0,13800.0
943,702,Silicon Power SP120GBTSDT11013 [シルバー],https://kakaku.com/item/K0000602831/,1,120.0,380.0,340.0,13824.0
944,703,トランセンド StoreJet 600 TS480GSJM600 [スペースグレー],https://kakaku.com/item/K0001104675/,1,480.0,500.0,450.0,14239.0
945,704,ロジテック 【直販モデル】 LMD-SA960,https://kakaku.com/item/K0001193143/,1,960.0,550.0,490.0,14410.0
946,705,トランセンド TS1TMTS832S,https://kakaku.com/item/K0001211727/,1,1000.0,560.0,500.0,14480.0
947,706,パナソニック RP-SUD256P3 [シルバー],https://kakaku.com/item/K0000934827/,1,256.0,400.0,400.0,14583.0
948,707,PLEXTOR M8Se PX-128M8SeY,https://kakaku.com/item/K0000972283/,1,128.0,1850.0,570.0,14778.0
949,708,トランセンド JetDrive 725 TS240GJDM725,https://kakaku.com/item/K0000680358/,1,240.0,570.0,460.0,14980.0
950,709,ADATA Ultimate SU800 ASU800SS-1TT-C,https://kakaku.com/item/K0000903570/,1,1000.0,560.0,520.0,15080.0
951,710,IODATA SSPH-UA960NV,https://kakaku.com/item/K0001175386/,1,960.0,440.0,430.0,15395.0
952,711,エレコム ESD-EJ1000GWH [ホワイト],https://kakaku.com/item/K0001214599/,1,1000.0,400.0,320.0,15480.0
953,712,Silicon Power Bolt B80 SP240GBPSDB80SCS [シルバー],https://kakaku.com/item/K0001034102/,1,240.0,500.0,450.0,15800.0
954,713,エレコム LimitEx series ESD-EB0480GBK [ブラック],https://kakaku.com/item/K0000955319/,1,480.0,430.0,430.0,16296.0
955,714,SUPER TALENT DuraDrive ZT4 FEU256MD1X,https://kakaku.com/item/K0000857255/,1,256.0,112.0,90.0,16500.0
956,715,トランセンド TS960GESD230C [ブラック],https://kakaku.com/item/K0001127482/,1,960.0,520.0,460.0,16800.0
957,716,Team T-FORCE CARDEA M.2 TM8FP2480G0C110 [Red],https://kakaku.com/item/K0000952009/,1,480.0,2650.0,1450.0,17073.0
958,717,エレコム ESD-EC0960GWH [ホワイト],https://kakaku.com/item/K0001152657/,1,960.0,410.0,400.0,17086.0
959,718,ADATA Ultimate SU800 M.2 2280 ASU800NS38-1TT-C,https://kakaku.com/item/K0000921330/,1,1000.0,560.0,520.0,17110.0
960,719,SUPER TALENT SATA Mini 2 PCIe DX1 FMT256JCRM,https://kakaku.com/item/K0000857259/,1,256.0,500.0,280.0,17130.0
961,720,グリーンハウス GH-SSD32E240,https://kakaku.com/item/K0000827665/,1,240.0,520.0,400.0,17280.0
962,721,ADATA XPG GAMMIX S11 AGAMMIXS11-480GT-C,https://kakaku.com/item/K0001069561/,1,480.0,3200.0,1700.0,17295.0
963,722,トランセンド MTS950 TS256GMTS950T,https://kakaku.com/item/K0001056412/,1,256.0,550.0,520.0,17315.0
964,723,トランセンド SSD450 TS256GSSD450K,https://kakaku.com/item/K0001056416/,1,256.0,550.0,520.0,17315.0
965,724,PLEXTOR M8Se(G) PX-512M8SeG,https://kakaku.com/item/K0000989363/,1,512.0,2450.0,1000.0,17337.0
966,725,PLEXTOR S3C PX-512S3C,https://kakaku.com/item/K0000972289/,1,512.0,550.0,520.0,17347.0
967,726,エレコム LimitEx series ESD-EB0240GBK [ブラック],https://kakaku.com/item/K0000955318/,1,240.0,430.0,430.0,17710.0
968,727,Silicon Power Slim S80 SP480GBSS3S80S25JA,https://kakaku.com/item/K0000739509/,1,480.0,550.0,500.0,17980.0
969,728,ADATA XPG SX6000 Pro ASX6000PNP-512GT-C,https://kakaku.com/item/K0001098550/,1,512.0,2100.0,1500.0,18077.0
970,729,crucial MX500 CT1000MX500SSD4,https://kakaku.com/item/K0001024640/,1,1000.0,560.0,510.0,18231.0
971,730,HGST G-DRIVE ev RaW SSD 500GB JP 0G04758,https://kakaku.com/item/K0001018811/,1,500.0,425.0,425.0,18480.0
972,731,サムスン 960 EVO M.2 MZ-V6E500B/IT,https://kakaku.com/item/K0000929860/,1,500.0,3200.0,1800.0,18600.0
973,732,バッファロー SSD-PZN240U3-BK,https://kakaku.com/item/K0000834471/,1,240.0,360.0,360.0,18864.0
974,733,HGST Atomos Master Caddy 4K 256GB Black WW 0G05219,https://kakaku.com/item/K0000992131/,1,256.0,500.0,500.0,19000.0
975,734,キングストン SSDNow mS200 Drive SMS200S3/240G,https://kakaku.com/item/K0000657974/,1,240.0,540.0,530.0,19401.0
976,735,SANDISK エクストリーム 900 SDSSDEX2-480G-J25,https://kakaku.com/item/K0000846465/,1,480.0,850.0,850.0,19530.0
977,736,LITEON PH6-CE960-L1,https://kakaku.com/item/K0001084347/,1,960.0,560.0,500.0,19802.0
978,737,PLEXTOR M6V PX-512M6V,https://kakaku.com/item/K0000794917/,1,512.0,535.0,455.0,20405.0
979,738,キングストン HyperX FURY RGB SSD SHFR200/960G,https://kakaku.com/item/K0001103733/,1,960.0,550.0,480.0,20606.0
980,739,トランセンド MTS800 TS512GMTS800S,https://kakaku.com/item/K0001018673/,1,512.0,500.0,450.0,20980.0
981,740,HGST G-DRIVE mobile SSD R-Series 500GB 0G06052,https://kakaku.com/item/K0001031113/,1,500.0,560.0,560.0,21180.0
982,741,トランセンド ESD220C TS120GESD220C [ブラック],https://kakaku.com/item/K0000956893/,1,120.0,410.0,400.0,21219.0
983,742,グリーンハウス GH-SSDP2A128,https://kakaku.com/item/K0000597252/,1,128.0,80.0,60.0,21430.0
984,743,エレコム ESD-EF1000GNV [ネイビー],https://kakaku.com/item/K0001188709/,1,1000.0,430.0,420.0,21640.0
985,744,エレコム ESD-EF1000GSV [シルバー],https://kakaku.com/item/K0001188710/,1,1000.0,430.0,420.0,21640.0
986,745,ロジテック 【直販モデル】 LMD-SM1024UC,https://kakaku.com/item/K0001220798/,1,1024.0,3470.0,2750.0,21670.0
987,746,Silicon Power Bolt B10 SP512GBPSDB10SBK [ブラック],https://kakaku.com/item/K0001031118/,1,512.0,400.0,400.0,21800.0
988,747,エレコム ESD-EG1000GBUR [ブルー],https://kakaku.com/item/K0001218918/,1,1000.0,430.0,400.0,21970.0
989,748,IODATA GigaCrysta E.A.G.L SSPX-GC1T,https://kakaku.com/item/K0001204458/,1,1000.0,450.0,440.0,21985.0
990,749,エレコム ESD-E0512U3F,https://kakaku.com/item/K0000893872/,1,512.0,270.0,250.0,22400.0
991,750,PLEXTOR PX-AG256M6e,https://kakaku.com/item/K0000612606/,1,256.0,770.0,580.0,22467.0
992,751,SANDISK エクストリーム 500 SDSSDEXT-480G-G25,https://kakaku.com/item/K0000859657/,1,480.0,430.0,400.0,22480.0
993,752,プリンストン PHD-PS960GU,https://kakaku.com/item/K0001186881/,1,960.0,1000.0,950.0,22663.0
994,753,キングストン HyperX SAVAGE EXO SSD SHSX100/960G,https://kakaku.com/item/K0001103735/,1,960.0,500.0,480.0,22740.0
995,754,トランセンド JetDrive 820 TS480GJDM820,https://kakaku.com/item/K0000999662/,1,480.0,950.0,800.0,22800.0
996,755,addlink X70 ad1TBX70M2P,https://kakaku.com/item/K0001218797/,1,1000.0,3400.0,3000.0,22800.0
997,756,HGST Atomos Master Caddy 4K 512GB Black WW 0G05220,https://kakaku.com/item/K0000992130/,1,512.0,500.0,500.0,23426.0
998,757,インテル 330 Series SSDSC2CT120A3K5,https://kakaku.com/item/K0000362036/,1,120.0,500.0,450.0,23800.0
999,758,バッファロー SSD-PL1.9U3-BK/N [ブラック],https://kakaku.com/item/K0001188254/,1,1900.0,340.0,320.0,23800.0
1000,759,SUPER TALENT USB3.1 Portable RAIDDrive FUW960UCU0,https://kakaku.com/item/K0000896519/,1,960.0,750.0,700.0,23800.0
1001,760,インテル 600p Series SSDPEKKW512G7X1,https://kakaku.com/item/K0000910589/,1,512.0,1775.0,560.0,23941.0
1002,761,サムスン T3 MU-PT500B/IT,https://kakaku.com/item/K0000860340/,1,500.0,450.0,450.0,23980.0
1003,762,キングストン A1000 SSD SA1000M8/960G,https://kakaku.com/item/K0001103237/,1,960.0,1500.0,1000.0,24182.0
1004,763,Lenovo 4XB0W79580,https://kakaku.com/item/K0001197249/,1,256.0,3500.0,2200.0,24217.0
1005,764,インテル 540s Series SSDSC2KW480H6X1,https://kakaku.com/item/K0000871219/,1,480.0,560.0,480.0,24482.0
1006,765,PLEXTOR M9PeGN PX-512M9PeGN,https://kakaku.com/item/K0001024380/,1,512.0,3200.0,2000.0,24519.0
1007,766,グリーンハウス GH-SSDP2A256,https://kakaku.com/item/K0000597253/,1,256.0,80.0,60.0,24689.0
1008,767,Silicon Power Bolt B80 SP480GBPSDB80SCS [シルバー],https://kakaku.com/item/K0001034103/,1,480.0,500.0,450.0,24800.0
1009,768,トランセンド MTS400 TS512GMTS400S,https://kakaku.com/item/K0001018677/,1,512.0,560.0,460.0,24800.0
1010,769,トランセンド JetDrive 720 TS480GJDM720,https://kakaku.com/item/K0000680356/,1,480.0,570.0,460.0,24980.0
1011,770,トランセンド JetDrive 725 TS480GJDM725,https://kakaku.com/item/K0000680359/,1,480.0,570.0,460.0,24980.0
1012,771,Team T-FORCE DELTA RGB SSD T253TR500G3C413 [ホワイト],https://kakaku.com/item/K0001109875/,1,500.0,560.0,500.0,25223.0
1013,772,トランセンド TS512GMTS600,https://kakaku.com/item/K0000669344/,1,512.0,560.0,310.0,25442.0
1014,773,PLEXTOR M9PeGN PX-1TM9PeGN,https://kakaku.com/item/K0001024381/,1,1000.0,3200.0,2100.0,26116.0
1015,774,Silicon Power SP240GBTSDT11014 [ブルー],https://kakaku.com/item/K0000649970/,1,240.0,380.0,340.0,26784.0
1016,775,SANDISK エクストリーム 510 SDSSDEXTW-480G-J25,https://kakaku.com/item/K0000846466/,1,480.0,430.0,400.0,27280.0
1017,776,トランセンド TS128GESD400K,https://kakaku.com/item/K0000672293/,1,128.0,410.0,380.0,27986.0
1018,777,グリーンハウス GH-SSDU3B480,https://kakaku.com/item/K0000931280/,1,480.0,400.0,400.0,28780.0
1019,778,SANDISK エクストリーム 900 SDSSDEX2-960G-J25,https://kakaku.com/item/K0000846464/,1,960.0,850.0,850.0,29390.0
1020,779,インテル DC S3510 Series SSDSC2BB240G601,https://kakaku.com/item/K0000842393/,1,240.0,500.0,260.0,29480.0
1021,780,PLEXTOR M9Pe(Y) PX-1TM9PeY,https://kakaku.com/item/K0001024375/,1,1000.0,3200.0,2100.0,29517.0
1022,781,Team T-FORCE DELTA RGB SSD T253TR001T3C313 [ブラック],https://kakaku.com/item/K0001064448/,1,1000.0,560.0,510.0,30300.0
1023,782,GIGABYTE AORUS GP-ASACNE2100TTTDR,https://kakaku.com/item/K0001169090/,1,1000.0,3480.0,3080.0,30927.0
1024,783,トランセンド TS512GESD400K,https://kakaku.com/item/K0000672295/,1,512.0,410.0,380.0,31450.0
1025,784,トランセンド MTS950 TS512GMTS950T,https://kakaku.com/item/K0001056413/,1,512.0,550.0,520.0,31727.0
1026,785,SANDISK SSD PLUS SDSSDA-960G-J26,https://kakaku.com/item/K0000924919/,1,960.0,535.0,450.0,31900.0
1027,786,バッファロー SSD-WA256T,https://kakaku.com/item/K0000593378/,1,256.0,763.0,616.0,32037.0
1028,787,crucial MX300 CT1050MX300SSD4/JP,https://kakaku.com/item/K0000955623/,1,1050.0,530.0,510.0,33313.0
1029,788,トランセンド SSD220 TS960GSSD220S,https://kakaku.com/item/K0000901038/,1,960.0,550.0,450.0,33690.0
1030,789,PLEXTOR M8Se(G) PX-1TM8SeG,https://kakaku.com/item/K0000989364/,1,1000.0,2450.0,1000.0,34497.0
1031,790,ADATA Ultimate SU900 ASU900SS-1TM-C,https://kakaku.com/item/K0000930691/,1,1000.0,560.0,525.0,34723.0
1032,791,SUPER TALENT DuraDrive AT7 FTM1T0MU2P,https://kakaku.com/item/K0000968791/,1,1000.0,560.0,460.0,34920.0
1033,792,ADATA XPG GAMMIX S11 AGAMMIXS11-960GT-C,https://kakaku.com/item/K0001069562/,1,960.0,3150.0,1700.0,35627.0
1034,793,グリーンハウス GH-SSD32E480,https://kakaku.com/item/K0000827666/,1,480.0,520.0,500.0,35780.0
1035,794,パナソニック RP-SUD512P3 [シルバー],https://kakaku.com/item/K0000971407/,1,512.0,400.0,400.0,36097.0
1036,795,PLEXTOR M8SeGN PX-1TM8SeGN,https://kakaku.com/item/K0000966670/,1,1000.0,2450.0,1000.0,37731.0
1037,796,addlink S70 ad2TBS70M2P,https://kakaku.com/item/K0001217885/,1,2000.0,3500.0,3000.0,36980.0
1038,797,サムスン X5 MU-PB500B/IT,https://kakaku.com/item/K0001084255/,1,500.0,2800.0,2100.0,38072.0
1039,798,サムスン T1 MU-PS500B/IT,https://kakaku.com/item/K0000736866/,1,500.0,450.0,450.0,39578.0
1040,799,HGST G-DRIVE mobile SSD R-Series 1000GB 0G06053,https://kakaku.com/item/K0001031114/,1,1000.0,560.0,560.0,39654.0
1041,800,Silicon Power Slim S55 SP960GBSS3S55S25 [ブラック],https://kakaku.com/item/K0000848240/,1,960.0,560.0,530.0,39949.0
1042,801,トランセンド TS128GPSD330,https://kakaku.com/item/K0000505986/,1,128.0,119.0,93.0,40770.0
1043,802,PLEXTOR PX-512M6G-2280,https://kakaku.com/item/K0000675884/,1,512.0,520.0,450.0,40788.0
1044,803,キングストン UV500 SSD SUV500/1920G,https://kakaku.com/item/K0001145219/,1,1920.0,520.0,500.0,41846.0
1045,804,サムスン T3 MU-PT1T0B/IT,https://kakaku.com/item/K0000860339/,1,1000.0,450.0,450.0,43780.0
1046,805,Team T-FORCE DELTA RGB SSD T253TR001T3C413 [ホワイト],https://kakaku.com/item/K0001109876/,1,1000.0,560.0,510.0,44148.0
1047,806,トランセンド JetDrive 500 TS960GJDM500,https://kakaku.com/item/K0000680351/,1,960.0,570.0,460.0,45980.0
1048,807,トランセンド JetDrive 720 TS960GJDM720,https://kakaku.com/item/K0000680357/,1,960.0,570.0,460.0,45980.0
1049,808,インテル D3-S4610 SSDSC2KG960G801,https://kakaku.com/item/K0001105352/,1,960.0,560.0,510.0,46922.0
1050,809,サムスン T1 MU-PS1T0B/IT,https://kakaku.com/item/K0000736867/,1,1000.0,450.0,450.0,47304.0
1051,810,crucial MX300 CT1050MX300SSD1/JP,https://kakaku.com/item/K0000955619/,1,1050.0,530.0,510.0,47822.0
